gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,hasFamily_Yes,SeniorCitizen,AvgMonthlyCost,Churn
0,0,1,0,0,0,0,0,0,0,1,1,0,50.37,No
1,1,0,0,0,0,0,0,0,1,0,0,0,27.38,No
1,0,1,0,0,0,1,1,0,0,0,1,1,76.45,No
1,0,0,1,0,0,0,1,0,1,0,0,0,69.8,Yes
1,0,0,1,0,0,0,0,0,1,0,0,0,89.05,Yes
1,0,0,1,0,0,0,0,0,0,1,0,0,64.6,No
0,0,1,1,0,1,0,1,0,1,0,1,0,109.64,Yes
1,0,1,1,0,0,0,1,0,1,0,0,0,87.71,No
1,0,1,1,0,0,0,1,0,1,0,1,1,101.21,No
1,0,0,1,0,0,0,1,0,1,0,0,0,90.55,Yes
0,1,0,0,0,0,0,0,0,1,0,1,0,29.4,No
0,0,1,1,0,0,0,1,0,1,0,0,0,105.82,Yes
0,0,0,0,1,0,1,0,0,0,1,1,0,19.62,No
0,0,0,0,0,0,0,1,1,0,0,0,0,64.4,Yes
1,0,0,0,1,1,0,1,0,0,1,0,0,23.08,No
1,1,0,0,0,1,0,0,1,0,0,0,0,33.43,No
1,0,0,0,0,1,0,1,0,0,0,0,0,76.51,No
0,0,1,1,0,0,1,0,1,0,0,1,0,114.89,No
1,0,1,1,0,0,0,1,0,0,0,1,0,89.07,No
0,0,0,1,0,0,0,0,0,0,0,0,0,69.95,Yes
0,0,1,0,1,0,1,0,0,0,0,0,0,26.79,No
0,0,1,0,0,1,0,1,1,0,0,1,0,78.32,No
1,0,1,0,0,1,0,1,0,1,0,1,0,68.84,No
0,0,1,1,0,0,1,1,1,0,0,1,0,113.78,No
1,0,1,1,0,0,0,0,0,1,0,0,0,81.79,No
1,0,0,0,1,0,1,0,0,0,1,1,0,19.46,No
1,0,0,1,0,0,0,1,0,1,0,1,0,62.98,No
0,0,1,0,1,0,1,1,0,0,1,1,0,22.43,Yes
0,0,1,0,1,0,0,0,0,0,1,1,0,24.11,Yes
1,0,0,0,0,0,0,0,1,0,0,1,0,60.62,No
1,0,1,0,0,0,1,0,0,0,0,1,0,80.34,No
1,0,1,1,0,0,0,1,1,0,0,1,1,95.44,Yes
1,0,0,0,0,1,0,0,0,0,1,1,0,63.38,No
1,0,0,0,1,0,0,0,1,0,0,1,0,21.22,No
1,0,1,0,0,0,0,0,0,0,1,0,0,64.89,No
1,0,1,0,1,0,1,1,0,0,1,1,0,23.97,No
0,0,0,1,0,0,0,1,0,1,0,0,0,91.96,No
1,1,0,0,0,0,0,0,0,1,0,0,0,26.6,No
0,0,0,1,0,0,0,1,0,1,0,1,1,105.58,No
0,0,0,0,0,1,0,1,0,0,1,1,0,60.06,No
1,0,1,1,0,1,0,1,0,1,0,1,1,110.61,Yes
0,0,1,1,0,1,0,1,1,0,0,1,0,110.28,No
0,0,1,0,0,0,0,1,0,0,1,1,0,72.4,No
0,0,1,1,0,1,0,1,1,0,0,1,0,100.18,No
0,0,1,1,0,0,0,1,0,1,0,0,0,86.33,Yes
0,0,0,0,1,0,0,1,0,0,1,1,0,20.65,No
0,0,1,1,0,0,0,1,0,1,0,1,0,98.08,Yes
1,0,1,1,0,1,0,0,0,0,0,0,0,94.02,No
1,0,1,1,0,0,0,1,0,1,0,0,0,74.37,Yes
0,0,1,1,0,0,0,1,0,1,0,1,0,108.17,Yes
1,0,0,0,1,0,0,1,0,0,1,1,0,19.38,No
1,0,1,0,0,0,1,0,1,0,0,1,0,63.13,No
1,0,0,0,0,0,0,0,0,1,0,0,0,47.95,No
0,0,1,1,0,1,0,1,0,0,0,1,0,84.31,No
1,0,0,0,0,0,0,1,1,0,0,0,0,65.22,No
1,0,0,1,0,0,0,1,0,1,0,1,0,68.5,Yes
0,0,1,0,0,0,0,0,0,1,0,1,0,66.91,Yes
1,0,1,0,0,0,1,1,0,0,0,0,0,65.29,No
0,0,0,0,1,0,1,1,0,0,1,1,0,19.63,No
1,0,0,0,1,0,1,0,0,0,1,1,0,19.67,No
0,0,1,1,0,0,0,1,0,0,0,1,0,86.06,No
1,0,1,1,0,1,0,1,0,1,0,1,0,108.63,No
1,1,0,0,0,0,0,1,0,0,1,0,0,45.3,Yes
1,0,0,1,0,0,0,1,1,0,0,0,0,83.38,No
1,0,1,1,0,0,1,1,0,0,0,1,0,115.44,No
0,0,0,0,1,0,1,0,1,0,0,0,0,22.24,No
0,1,0,0,0,0,1,0,0,1,0,1,0,50.16,No
0,0,1,1,0,0,0,1,0,1,0,1,0,89.9,Yes
1,1,0,0,0,0,0,1,0,1,0,0,0,50.95,No
1,0,1,1,0,0,1,1,1,0,0,1,0,90.44,No
0,0,0,1,0,0,0,1,0,0,0,1,0,99.08,Yes
0,0,1,1,0,1,0,0,0,1,0,0,0,86.93,Yes
1,0,1,1,0,0,0,1,1,0,0,1,1,91.06,No
1,0,1,1,0,0,1,1,0,1,0,1,0,109.45,No
1,0,0,1,0,0,0,0,0,1,0,1,0,82.8,No
0,0,1,1,0,0,1,1,0,0,0,1,0,96.59,No
1,0,1,1,0,0,0,0,0,0,0,0,0,85.44,No
1,1,0,0,0,0,1,1,0,0,0,1,1,65.08,No
0,0,1,1,0,0,0,1,1,0,0,1,1,82.14,Yes
0,0,1,1,0,0,0,1,0,1,0,0,1,86.71,Yes
0,1,0,0,0,0,0,0,0,0,1,1,0,28.85,No
0,0,0,0,0,0,0,0,1,0,0,1,0,60.89,Yes
0,0,0,0,0,0,0,0,0,1,0,0,0,55.16,No
0,0,0,0,1,0,0,1,0,0,1,1,0,19.58,No
1,0,0,1,0,0,1,1,1,0,0,1,0,103.21,No
0,0,0,1,0,0,0,0,0,0,0,0,0,68.56,No
0,1,0,0,0,0,0,1,0,1,0,1,0,50.91,No
0,1,0,0,0,0,0,0,0,1,0,1,0,51.4,No
1,0,0,0,1,0,0,0,0,0,1,0,0,21.41,No
0,0,1,1,0,0,0,0,0,1,0,1,0,81.23,No
1,0,1,0,0,1,0,0,1,0,0,0,0,76.96,No
0,0,1,1,0,0,0,1,0,0,1,0,0,79.15,No
1,0,1,0,0,0,1,1,0,0,0,1,0,89.77,No
0,1,0,0,0,1,0,1,1,0,0,0,0,39.62,No
0,0,1,1,0,0,1,1,0,0,0,1,1,115.43,No
1,0,0,0,0,0,0,0,1,0,0,0,1,46.08,No
1,0,1,1,0,0,0,1,1,0,0,1,0,92.71,No
0,0,1,1,0,0,1,1,0,0,0,0,1,107.59,No
1,0,0,0,0,0,1,0,0,0,1,1,0,66.63,No
1,0,0,1,0,0,0,1,0,1,0,1,0,90.56,Yes
1,0,1,0,0,0,0,0,0,0,1,0,0,60.27,No
1,0,0,0,0,0,1,0,1,0,0,1,0,61.2,No
0,0,1,0,0,0,1,1,0,0,0,1,0,68.89,No
0,0,0,1,0,0,0,0,0,1,0,0,0,75.8,Yes
0,1,0,0,0,0,0,0,0,1,0,0,0,19.63,Yes
0,1,0,0,0,0,0,0,1,0,0,0,0,51.27,No
0,0,0,0,0,0,0,1,0,1,0,1,0,61.69,No
0,0,0,1,0,0,0,1,0,1,0,1,0,86.61,No
0,0,1,1,0,0,0,0,0,1,0,1,0,93.51,Yes
1,0,1,0,0,0,1,1,0,0,0,1,0,76.5,No
1,0,0,0,1,0,1,1,0,0,1,0,0,19.98,No
0,0,0,0,1,0,1,0,0,0,0,1,0,19.57,No
0,0,0,1,0,0,0,1,0,0,1,0,0,79.37,No
1,0,0,1,0,0,0,1,0,1,0,0,0,79.5,Yes
1,0,0,1,0,0,0,1,0,0,0,0,1,99.94,No
1,0,1,0,0,1,0,0,1,0,0,1,0,71.6,Yes
0,0,1,0,1,1,0,1,0,0,0,0,0,25.02,No
1,0,0,0,0,1,0,0,0,0,1,0,0,71.27,No
0,0,1,1,0,1,0,0,0,0,0,1,0,109.1,No
0,0,0,0,1,0,1,1,0,0,1,1,0,21.76,No
0,0,0,0,0,0,0,1,1,0,0,1,0,63.49,No
0,0,0,0,1,0,1,0,0,0,1,0,0,19.55,No
1,0,0,0,0,0,0,1,0,0,0,1,0,57.93,No
1,0,1,0,0,0,1,0,1,0,0,1,0,80.66,No
0,0,1,1,0,0,0,1,0,1,0,1,0,96.44,No
0,1,0,0,0,0,0,1,0,0,0,0,0,48.28,Yes
0,0,0,0,1,1,0,0,1,0,0,0,0,19.88,No
1,0,1,1,0,0,0,1,0,1,0,0,0,88.62,Yes
0,0,0,1,0,0,0,1,0,1,0,0,0,82.25,Yes
1,0,1,0,1,0,1,0,0,0,0,0,0,23.9,No
0,0,1,0,0,0,1,1,1,0,0,1,0,82.21,No
0,0,1,0,0,0,1,0,1,0,0,1,0,89.37,No
1,0,1,0,0,0,0,0,0,0,1,0,0,73.4,No
1,0,0,0,1,0,1,0,0,0,1,1,0,23.73,No
0,0,0,1,0,1,0,1,0,1,0,0,0,105.96,Yes
1,0,0,0,1,1,0,0,0,0,1,1,0,21.43,No
1,0,0,0,1,0,1,0,0,0,1,1,0,21.42,No
1,0,0,0,1,1,0,1,0,0,1,1,0,15.98,No
1,0,1,0,0,0,1,1,1,0,0,1,0,90.19,No
0,0,1,1,0,0,0,1,0,1,0,0,0,100.76,Yes
0,1,0,0,0,0,0,1,0,1,0,0,0,51.75,No
0,0,0,1,0,0,0,0,0,1,0,0,0,84.3,Yes
1,0,0,0,1,0,1,0,0,0,0,1,0,20.72,No
1,0,1,0,0,0,1,1,0,0,0,0,0,71.1,No
1,0,0,0,1,1,0,0,0,0,1,1,0,20.35,No
1,1,0,0,0,0,0,0,0,1,0,0,1,35.54,No
0,0,0,0,1,0,0,0,0,0,1,0,0,19.38,Yes
1,0,0,0,1,1,0,0,0,0,1,0,0,20.78,No
0,0,0,0,1,0,0,0,0,0,1,1,0,24.0,No
0,0,0,0,0,0,0,1,0,1,0,0,0,50.8,Yes
0,0,1,1,0,0,1,1,0,0,0,1,0,87.86,No
1,0,0,0,0,0,0,1,0,0,1,0,0,63.9,No
1,0,0,1,0,1,0,1,1,0,0,1,0,80.37,No
1,0,0,0,1,0,1,1,1,0,0,0,0,20.87,No
1,0,0,0,1,0,1,0,1,0,0,1,0,18.75,No
1,1,0,0,0,0,1,0,1,0,0,0,0,64.13,No
0,0,0,1,0,0,0,0,0,1,0,1,0,79.62,No
0,0,0,0,1,0,0,0,0,0,1,1,0,21.36,No
0,0,1,1,0,0,0,1,0,1,0,0,0,83.15,Yes
0,0,0,0,1,0,1,0,0,0,0,1,0,20.24,No
0,1,0,0,0,0,0,1,0,0,1,0,0,27.51,No
1,0,0,1,0,0,0,1,0,0,1,0,0,78.76,No
1,0,0,0,0,0,0,0,0,0,1,0,1,49.77,No
0,0,0,0,0,0,0,1,0,0,0,0,0,67.95,Yes
1,0,1,1,0,0,0,1,0,1,0,1,1,96.24,No
1,1,0,0,0,0,0,0,1,0,0,1,1,29.82,Yes
1,0,0,0,1,0,1,1,0,0,1,1,0,20.54,No
0,0,0,1,0,0,0,1,0,0,1,1,0,73.6,Yes
0,0,0,1,0,0,0,0,0,1,0,0,0,91.7,Yes
0,0,0,0,1,0,1,0,0,0,1,0,0,21.2,No
1,1,0,0,0,0,1,1,0,0,0,1,1,65.73,No
0,0,1,1,0,0,0,1,0,1,0,1,0,96.63,Yes
0,0,0,0,0,0,0,1,0,1,0,0,0,58.53,No
0,0,0,0,0,1,0,1,0,0,0,1,1,58.12,No
0,0,0,1,0,0,0,0,0,1,0,0,0,86.72,Yes
0,0,1,1,0,0,0,1,0,0,1,0,0,76.88,Yes
1,0,0,0,0,0,1,1,0,0,1,0,0,82.23,No
0,0,1,0,0,0,0,1,0,1,0,0,0,57.76,No
0,0,1,1,0,0,1,1,0,0,0,1,0,107.91,No
1,0,0,1,0,0,0,0,0,1,0,1,0,73.37,Yes
1,0,1,0,0,1,0,1,0,0,0,1,0,63.24,No
1,0,0,0,0,0,0,0,0,0,1,1,0,50.31,No
1,0,1,1,0,0,0,0,0,0,1,0,1,77.88,Yes
0,1,0,0,0,0,0,1,0,1,0,1,0,30.72,Yes
1,0,1,0,0,0,0,0,0,0,0,0,1,60.27,No
0,0,0,1,0,0,0,1,1,0,0,0,0,86.82,No
1,0,0,1,0,0,0,1,0,1,0,0,1,79.35,Yes
1,0,0,0,1,0,0,0,0,0,1,0,0,20.2,No
0,0,0,1,0,0,0,0,0,1,0,1,1,83.45,Yes
1,0,0,0,0,0,0,0,0,0,1,0,0,39.77,No
0,0,0,1,0,0,1,1,0,0,0,0,0,106.61,No
1,0,1,0,1,0,1,1,1,0,0,1,0,29.21,No
1,0,0,1,0,0,0,1,0,1,0,0,0,69.65,Yes
0,1,0,0,0,0,0,1,0,1,0,0,1,52.73,Yes
1,0,1,1,0,0,0,0,1,0,0,1,0,75.07,Yes
1,0,1,1,0,1,0,0,0,1,0,0,0,105.54,Yes
0,0,1,0,0,0,0,0,0,0,1,1,0,55.15,No
0,0,1,1,0,0,0,1,0,1,0,0,1,112.59,Yes
0,0,1,1,0,0,1,0,0,0,0,1,0,101.86,No
0,0,1,0,0,0,1,1,0,1,0,1,0,83.07,No
0,0,1,0,1,0,1,0,1,0,0,1,0,26.3,No
0,0,0,0,0,1,0,0,1,0,0,0,0,58.45,No
1,0,1,1,0,1,0,0,1,0,0,0,0,82.21,No
1,0,1,1,0,1,0,1,0,0,0,0,0,99.02,No
1,0,1,0,0,0,0,1,0,0,0,1,0,52.96,No
1,0,1,1,0,0,0,0,0,1,0,1,0,81.2,No
0,0,1,1,0,1,0,1,0,1,0,0,1,105.97,Yes
0,0,1,0,0,0,0,1,0,0,1,0,0,48.62,No
0,0,0,0,0,1,0,1,0,0,1,0,0,68.62,No
1,0,0,0,0,0,0,1,0,0,1,1,0,48.8,Yes
0,0,0,0,1,0,1,0,1,0,0,0,0,20.48,No
0,0,0,0,0,0,0,0,0,0,1,1,0,50.05,No
0,0,1,0,0,0,1,0,1,0,0,1,0,90.29,No
0,1,0,0,0,0,0,0,0,0,1,1,0,44.12,No
1,0,0,1,0,0,0,1,0,1,0,0,0,69.1,Yes
1,0,1,1,0,0,1,1,0,1,0,1,0,95.05,No
0,0,1,1,0,0,0,1,0,0,0,0,0,100.0,No
0,0,1,1,0,0,0,0,0,0,0,1,0,96.65,No
0,0,1,1,0,0,0,1,0,1,0,1,0,74.42,No
1,0,0,1,0,0,0,1,0,1,0,0,1,68.86,Yes
0,0,0,0,0,0,0,0,1,0,0,0,0,43.95,No
0,0,1,0,0,0,0,1,1,0,0,1,1,69.19,No
1,0,1,1,0,0,1,1,1,0,0,0,0,91.75,No
0,0,0,1,0,0,0,1,0,1,0,0,0,70.85,Yes
1,0,1,1,0,0,1,0,0,0,0,0,1,108.97,No
0,1,0,0,0,1,0,0,0,1,0,0,1,35.48,No
0,0,0,0,1,1,0,1,1,0,0,1,0,21.44,No
1,0,0,1,0,0,0,1,0,1,0,1,0,90.1,No
1,0,0,0,0,1,0,0,0,1,0,1,0,85.06,No
0,0,1,0,0,0,1,1,0,0,1,1,0,76.6,No
1,0,0,1,0,0,0,1,0,1,0,0,0,103.6,Yes
1,0,1,0,0,1,0,1,1,0,0,1,0,72.91,No
1,0,0,0,1,0,1,0,0,0,1,0,0,20.38,No
1,0,1,0,1,0,1,1,0,0,1,0,1,24.88,No
0,0,1,1,0,1,0,1,0,0,1,1,0,112.03,No
0,0,0,1,0,0,0,1,1,0,0,0,0,77.92,Yes
0,0,0,0,1,1,0,0,0,0,1,1,0,21.04,No
0,0,0,1,0,0,0,1,0,1,0,1,0,101.34,Yes
0,0,1,0,0,0,1,1,0,0,0,1,1,93.28,No
1,0,1,1,0,1,0,1,0,1,0,1,0,109.19,No
0,0,0,1,0,0,0,1,0,1,0,0,0,61.9,No
0,0,1,0,1,0,1,1,1,0,0,1,1,26.91,No
0,0,1,0,1,0,1,1,0,0,1,1,0,26.32,No
1,0,1,1,0,0,0,1,0,0,0,1,0,92.67,Yes
0,1,0,0,0,0,1,0,0,0,0,1,0,33.78,No
1,0,1,0,0,1,0,0,1,0,0,1,0,66.3,No
0,0,0,0,1,0,1,0,0,0,1,1,0,20.89,No
0,0,0,0,1,1,0,1,1,0,0,1,0,18.41,No
0,0,0,0,0,1,0,0,0,0,0,1,0,73.3,No
0,0,0,1,0,1,0,0,0,1,0,1,0,84.6,No
1,0,0,1,0,1,0,1,1,0,0,0,0,103.18,No
1,0,1,0,0,0,1,0,1,0,0,1,0,88.55,No
1,1,0,0,0,0,0,1,0,0,1,0,0,36.23,Yes
1,0,1,1,0,0,0,1,0,1,0,0,0,71.56,No
1,0,1,1,0,0,0,1,0,0,1,0,0,100.13,Yes
0,0,1,0,1,1,0,0,1,0,0,0,0,24.41,No
1,0,0,1,0,1,0,1,0,1,0,0,0,84.02,No
0,0,0,0,0,1,0,1,0,0,1,0,0,72.4,No
0,0,0,1,0,0,1,0,1,0,0,1,0,70.67,No
1,0,1,0,0,1,0,1,0,1,0,1,0,53.75,No
1,0,0,1,0,1,0,1,0,0,0,1,1,100.09,No
1,0,0,0,1,0,0,1,0,0,1,1,0,19.08,No
0,0,0,0,0,0,0,1,1,0,0,1,0,62.98,No
1,0,1,0,0,0,0,0,0,1,0,1,0,87.1,No
0,0,0,1,0,1,0,1,0,0,1,1,0,98.66,No
1,0,0,0,0,0,0,1,1,0,0,0,0,54.95,No
1,0,0,0,1,0,1,0,1,0,0,0,0,19.82,No
1,0,0,0,0,0,0,1,0,0,1,0,0,50.7,No
0,0,0,1,0,1,0,1,0,0,0,1,0,103.69,No
0,1,0,0,0,0,0,1,0,1,0,1,0,41.35,No
0,0,0,1,0,0,0,1,0,1,0,1,0,96.44,No
1,0,0,1,0,1,0,0,0,1,0,1,0,78.32,No
0,0,0,0,0,0,1,0,0,0,1,1,0,72.4,No
1,0,0,1,0,0,0,1,0,1,0,1,1,93.94,No
0,0,1,1,0,0,0,1,0,1,0,0,0,95.51,Yes
1,0,1,1,0,0,0,1,1,0,0,1,0,88.61,No
0,0,1,0,1,0,1,0,1,0,0,0,0,25.92,No
1,0,1,0,1,1,0,0,0,1,0,0,0,24.69,No
1,0,0,0,0,0,0,0,0,0,0,0,0,60.03,No
0,0,1,0,0,0,0,0,1,0,0,0,1,76.08,No
1,0,1,1,0,0,0,0,0,0,1,0,0,104.53,No
1,0,1,0,0,0,0,1,1,0,0,0,0,49.8,No
1,0,1,1,0,0,0,1,0,0,0,0,1,111.61,No
0,0,0,0,0,0,0,0,0,0,1,1,0,55.24,No
1,1,0,0,0,0,0,1,1,0,0,0,0,58.28,No
0,0,1,0,0,0,0,1,0,1,0,1,0,83.78,No
0,0,0,0,1,1,0,0,1,0,0,1,0,20.08,No
1,0,0,1,0,0,0,1,0,1,0,0,1,69.75,Yes
1,1,0,0,0,0,1,0,0,1,0,0,0,46.23,No
1,0,1,1,0,0,0,1,0,1,0,0,0,96.07,Yes
1,0,1,0,0,1,0,0,0,0,0,1,0,65.88,No
0,0,1,0,1,0,1,0,0,0,1,1,0,23.88,No
0,0,0,0,0,1,0,0,0,0,1,0,0,56.8,No
0,0,0,0,0,1,0,1,1,0,0,0,0,60.34,Yes
0,0,1,0,0,1,0,1,0,0,1,1,0,71.58,No
1,0,0,0,0,0,0,1,0,0,1,1,0,59.55,No
1,0,1,0,1,1,0,0,0,1,0,1,0,23.04,No
1,0,1,1,0,0,0,1,0,0,0,1,0,99.04,No
0,0,0,1,0,0,0,1,0,1,0,0,0,73.09,Yes
1,1,0,0,0,0,0,1,0,0,1,0,0,29.98,No
1,0,0,1,0,0,0,1,1,0,0,0,0,78.88,No
1,0,0,0,0,1,0,0,1,0,0,1,1,55.36,No
0,1,0,0,0,0,0,0,0,1,0,0,0,42.15,Yes
0,0,1,0,0,0,1,0,1,0,0,1,0,58.84,No
1,0,0,1,0,0,1,0,0,0,1,1,0,110.09,No
0,0,0,0,1,0,0,0,0,0,1,0,0,19.9,No
0,0,1,0,0,0,0,0,0,0,1,0,0,63.46,No
1,0,0,1,0,0,0,0,0,0,0,1,0,82.58,No
0,0,0,0,1,0,1,0,0,0,1,1,0,18.25,No
1,0,1,1,0,1,0,1,0,1,0,1,0,100.37,No
1,0,0,1,0,0,0,1,0,1,0,0,0,72.28,Yes
1,0,0,0,1,0,1,1,1,0,0,1,0,19.84,No
1,0,1,1,0,0,0,0,1,0,0,1,0,101.59,No
1,0,0,0,0,1,0,1,0,0,1,1,0,72.88,Yes
1,0,0,0,1,0,1,0,1,0,0,1,0,24.21,No
1,0,0,0,1,0,1,0,0,0,1,0,0,18.85,No
1,0,1,0,0,0,1,0,0,0,1,1,0,87.94,No
1,0,0,1,0,1,0,0,0,0,1,0,0,83.67,No
1,0,0,0,0,0,0,1,0,0,1,0,0,44.15,Yes
1,0,0,1,0,0,0,0,0,1,0,0,0,89.48,No
1,0,0,0,1,1,0,1,0,1,0,1,0,20.2,No
0,1,0,0,0,1,0,0,0,0,1,0,0,46.23,No
1,0,1,0,0,0,1,1,1,0,0,0,0,81.11,No
1,0,1,1,0,1,0,0,1,0,0,1,0,100.26,Yes
1,0,1,1,0,0,0,1,0,1,0,0,0,76.13,Yes
0,1,0,0,0,1,0,0,1,0,0,1,0,37.64,No
0,0,1,1,0,0,1,1,0,0,0,1,0,111.08,No
0,0,0,0,0,0,0,1,0,0,0,0,0,58.91,No
1,0,1,0,1,0,1,0,1,0,0,1,0,25.94,No
0,0,1,1,0,1,0,1,1,0,0,0,0,108.38,No
1,0,1,1,0,0,0,1,1,0,0,1,1,103.37,Yes
1,0,0,0,1,1,0,0,1,0,0,1,0,19.85,No
0,0,0,1,0,0,0,1,0,0,1,0,1,105.64,No
1,0,0,0,1,1,0,1,0,0,1,0,0,19.99,No
1,0,1,1,0,0,0,1,0,0,0,1,0,100.29,No
0,0,0,1,0,0,0,1,0,1,0,0,0,81.1,Yes
1,0,1,0,0,0,1,0,1,0,0,1,0,90.3,No
0,0,0,0,1,1,0,1,0,0,0,0,0,19.55,No
0,0,1,1,0,0,0,1,0,1,0,1,1,88.63,Yes
0,0,1,1,0,1,0,1,1,0,0,1,0,100.23,Yes
0,0,1,1,0,0,0,1,0,1,0,1,1,87.57,No
1,0,0,1,0,1,0,0,0,0,1,1,1,92.02,No
0,0,1,1,0,0,0,1,0,1,0,1,0,81.06,Yes
0,0,1,1,0,0,1,1,0,0,0,0,0,93.79,No
1,1,0,0,0,0,0,1,0,1,0,0,0,37.04,Yes
1,0,1,1,0,0,0,1,0,1,0,1,0,75.84,Yes
1,0,0,0,1,0,0,1,0,1,0,0,0,15.6,No
1,0,0,1,0,0,0,0,0,1,0,0,1,65.41,No
0,0,1,0,0,0,1,0,1,0,0,1,0,92.4,No
1,0,0,0,1,0,1,1,0,0,1,1,0,21.58,No
1,0,0,0,1,1,0,1,1,0,0,0,0,22.9,No
0,0,0,0,1,0,0,0,0,0,1,1,0,18.2,No
0,0,0,1,0,0,0,1,0,0,0,0,0,75.33,No
1,0,0,1,0,1,0,1,1,0,0,1,0,103.97,No
0,0,1,1,0,0,1,1,0,1,0,0,0,112.45,No
1,0,1,0,0,1,0,0,0,0,0,0,0,65.26,No
1,0,0,0,1,0,0,1,0,0,1,0,0,19.9,No
0,0,1,1,0,1,0,1,0,0,0,1,0,105.02,No
1,0,0,0,0,0,0,1,0,1,0,0,0,72.75,No
0,0,0,0,1,0,0,0,0,0,1,1,0,23.36,No
0,0,1,1,0,0,0,1,0,1,0,0,0,90.55,Yes
1,0,1,1,0,0,1,1,0,0,0,1,0,111.94,Yes
1,0,1,0,0,0,0,0,0,0,0,0,0,81.15,No
1,0,1,0,1,0,1,0,0,0,0,1,0,24.58,No
0,0,1,0,0,1,0,0,0,1,0,0,0,53.93,No
1,0,0,0,0,0,0,0,0,1,0,0,0,44.0,No
1,0,1,0,1,0,1,0,0,0,1,1,0,64.91465504978663,No
0,0,0,0,1,0,1,0,1,0,0,0,0,19.01,No
0,0,0,0,1,1,0,1,0,0,1,0,0,20.24,No
0,0,0,0,0,1,0,0,0,0,0,1,0,71.86,No
1,0,0,1,0,0,0,1,0,1,0,0,1,105.6,No
0,0,0,1,0,1,0,1,0,0,0,1,0,82.89,No
0,1,0,0,0,0,1,0,0,1,0,1,0,43.06,No
1,0,0,0,1,0,0,1,1,0,0,0,0,20.29,No
1,0,0,0,0,0,0,1,0,0,1,1,0,48.75,No
0,0,0,0,1,0,0,0,1,0,0,1,0,18.87,No
1,0,1,1,0,0,0,1,0,1,0,0,0,96.74,Yes
0,0,0,1,0,0,0,1,0,1,0,0,1,83.52,Yes
0,0,0,1,0,0,0,1,0,1,0,1,0,100.48,Yes
1,0,1,1,0,0,0,1,0,1,0,0,1,77.46,Yes
1,1,0,0,0,0,0,0,0,0,1,0,0,30.58,No
1,0,1,1,0,0,0,1,1,0,0,0,0,107.28,Yes
1,1,0,0,0,0,0,1,0,0,0,0,1,33.41,No
0,0,1,0,0,1,0,1,1,0,0,1,0,76.62,No
1,0,1,0,1,0,1,0,0,0,0,0,0,25.82,No
1,0,0,0,0,0,0,1,0,1,0,0,1,46.85,Yes
0,0,1,1,0,0,0,1,0,1,0,0,0,83.55,No
1,0,0,0,0,0,1,1,0,0,0,1,0,58.25,No
1,0,0,0,0,0,0,1,0,1,0,0,0,62.35,No
1,0,0,0,0,0,0,0,0,0,1,0,0,55.19,No
0,0,0,0,1,0,0,0,0,0,1,0,0,18.63,No
0,0,1,1,0,1,0,0,1,0,0,1,0,84.75,No
1,0,1,1,0,0,0,1,0,1,0,1,0,81.39,Yes
0,0,0,1,0,1,0,1,0,0,0,1,0,94.34,Yes
0,0,1,1,0,1,0,0,0,1,0,1,0,89.37,No
1,0,0,0,1,0,0,1,1,0,0,0,0,17.05,No
0,0,1,1,0,0,0,1,0,0,1,1,1,79.95,Yes
0,0,1,1,0,0,0,1,1,0,0,0,1,82.44,Yes
0,0,1,0,1,0,1,0,0,0,1,1,0,26.8,No
0,0,0,1,0,0,0,1,0,0,1,0,0,79.15,No
1,0,0,0,1,0,0,0,0,0,0,1,0,16.87,No
1,0,0,1,0,0,0,1,0,1,0,0,0,91.13,No
0,0,0,0,0,0,1,1,1,0,0,1,0,59.87,No
0,0,1,1,0,0,0,1,0,0,0,1,0,95.81,No
0,1,0,0,0,0,0,1,0,1,0,0,0,43.84,No
1,1,0,0,0,0,0,1,0,1,0,1,0,54.37,Yes
1,0,0,1,0,0,0,1,0,1,0,0,1,81.7,No
0,0,0,1,0,0,0,0,1,0,0,1,0,64.08,No
1,0,1,1,0,0,0,0,0,1,0,1,1,74.3,No
1,0,1,1,0,0,0,1,0,1,0,1,0,94.62,Yes
1,0,1,1,0,0,0,0,0,1,0,0,0,101.02,No
0,0,0,1,0,1,0,0,0,0,0,1,0,96.08,No
0,0,0,0,1,0,0,0,1,0,0,0,0,20.71,No
0,0,0,0,0,0,0,0,1,0,0,1,0,52.84,Yes
0,0,1,0,0,1,0,0,0,0,0,1,0,65.88,No
1,0,1,0,0,0,0,0,0,0,0,1,0,67.61,No
0,1,0,0,0,0,0,1,0,1,0,1,0,29.85,No
1,0,0,0,0,0,0,1,0,0,1,0,0,72.58,No
0,0,0,1,0,0,0,1,0,1,0,0,1,69.85,Yes
0,0,0,0,1,1,0,0,1,0,0,0,0,20.19,No
0,0,1,1,0,0,0,1,1,0,0,0,0,70.43,No
1,0,1,1,0,0,0,1,0,1,0,0,0,87.16,No
1,0,0,0,1,1,0,0,0,0,0,1,0,19.22,No
0,0,1,1,0,1,0,1,0,0,0,1,0,101.75,No
0,0,0,0,0,1,0,0,0,1,0,1,0,45.59,No
1,0,0,0,0,0,0,1,0,1,0,0,0,69.28,Yes
